timestamp,seconds from start,altitude,servo position
2022-05-23 12:28:07.121001-05:00,5.542149,108.75165941863126,False
2022-05-23 12:28:07.175766-05:00,5.596914,108.62665751125353,False
2022-05-23 12:28:07.230540-05:00,5.651688,109.31416800183108,False
2022-05-23 12:28:07.285569-05:00,5.706717,108.93916227969787,False
2022-05-23 12:28:07.340430-05:00,5.761578,107.56414129854276,False
2022-05-23 12:28:07.395364-05:00,5.816512,108.75165941863126,False
2022-05-23 12:28:07.450363-05:00,5.871511,107.56414129854276,False
2022-05-23 12:28:07.505213-05:00,5.926361,109.31416800183108,False
2022-05-23 12:28:07.560408-05:00,5.981556,109.50167086289768,False
2022-05-23 12:28:07.615266-05:00,6.036414,108.25165178912032,False
2022-05-23 12:28:07.670190-05:00,6.091338,108.00164797436484,False
2022-05-23 12:28:07.725086-05:00,6.146234,108.75165941863126,False
2022-05-23 12:28:07.780092-05:00,6.20124,109.25166704814221,False
2022-05-23 12:28:07.837594-05:00,6.258742,108.876661326009,False
2022-05-23 12:28:07.892640-05:00,6.313788,108.75165941863126,False
2022-05-23 12:28:07.947546-05:00,6.368694,108.25165178912032,False
2022-05-23 12:28:08.002366-05:00,6.423514,109.43916990920881,False
2022-05-23 12:28:08.058235-05:00,6.479383,108.876661326009,False
2022-05-23 12:28:08.126231-05:00,6.547379,108.12664988174258,False
2022-05-23 12:28:08.189597-05:00,6.610745,108.31415274280918,False
2022-05-23 12:28:08.252936-05:00,6.674084,108.18915083543145,False
2022-05-23 12:28:08.316964-05:00,6.738112,108.56415655756466,False
2022-05-23 12:28:08.370903-05:00,6.792051,108.18915083543145,False
2022-05-23 12:28:08.434228-05:00,6.855376,109.25166704814221,False
2022-05-23 12:28:08.497503-05:00,6.918651,107.8766460669871,False
2022-05-23 12:28:08.560814-05:00,6.981962,108.81416037232013,False
2022-05-23 12:28:08.624051-05:00,7.045199,108.12664988174258,False
2022-05-23 12:28:08.687279-05:00,7.108427,108.43915465018692,False
2022-05-23 12:28:08.750681-05:00,7.171829,107.8766460669871,False
2022-05-23 12:28:08.815691-05:00,7.236839,108.876661326009,False
2022-05-23 12:28:08.870551-05:00,7.291699,108.12664988174258,False
2022-05-23 12:28:08.925570-05:00,7.346718,107.81414511329824,False
2022-05-23 12:28:08.981262-05:00,7.40241,108.43915465018692,False
2022-05-23 12:28:09.039190-05:00,7.460338,109.0641641870756,False
2022-05-23 12:28:09.101435-05:00,7.522583,108.876661326009,False
2022-05-23 12:28:09.164739-05:00,7.585887,108.56415655756466,False
2022-05-23 12:28:09.228120-05:00,7.649268,108.00164797436484,False
2022-05-23 12:28:09.291448-05:00,7.712596,108.6891584649424,False
2022-05-23 12:28:09.345673-05:00,7.766821,108.18915083543145,False
2022-05-23 12:28:09.408966-05:00,7.830114,108.876661326009,False
2022-05-23 12:28:09.472364-05:00,7.893512,108.06414892805371,False
2022-05-23 12:28:09.535617-05:00,7.956765,108.62665751125353,False
2022-05-23 12:28:09.598758-05:00,8.019906,108.31415274280918,False
2022-05-23 12:28:09.662082-05:00,8.08323,108.93916227969787,False
2022-05-23 12:28:09.725379-05:00,8.146527,108.25165178912032,False
2022-05-23 12:28:09.788894-05:00,8.210042,108.43915465018692,False
2022-05-23 12:28:09.844090-05:00,8.265238,107.81414511329824,False
2022-05-23 12:28:09.898988-05:00,8.320136,109.12666514076447,False
2022-05-23 12:28:09.953871-05:00,8.375019,107.81414511329824,False
2022-05-23 12:28:10.008791-05:00,8.429939,108.18915083543145,False
2022-05-23 12:28:10.064777-05:00,8.485925,107.8766460669871,False
2022-05-23 12:28:10.120941-05:00,8.542089,108.25165178912032,False
2022-05-23 12:28:10.184216-05:00,8.605364,107.81414511329824,False
2022-05-23 12:28:10.247551-05:00,8.668699,107.8766460669871,False
2022-05-23 12:28:10.311081-05:00,8.732229,107.8766460669871,False
2022-05-23 12:28:10.374342-05:00,8.79549,107.00163271534295,False
2022-05-23 12:28:10.437680-05:00,8.858828,106.81412985427635,False
2022-05-23 12:28:10.501062-05:00,8.92221,105.93911650263217,False
2022-05-23 12:28:10.564632-05:00,8.98578,106.25162127107653,False
2022-05-23 12:28:10.627974-05:00,9.049122,106.501625085832,False
2022-05-23 12:28:10.691281-05:00,9.112429,106.37662317845427,False
2022-05-23 12:28:10.754408-05:00,9.175556,106.81412985427635,False
2022-05-23 12:28:10.808557-05:00,9.229705,107.12663462272069,False
2022-05-23 12:28:10.866263-05:00,9.287411,106.62662699320974,False
2022-05-23 12:28:10.922839-05:00,9.343987,106.68912794689861,False
2022-05-23 12:28:10.977922-05:00,9.39907,106.25162127107653,False
2022-05-23 12:28:11.039609-05:00,9.460757,107.06413366903182,False
2022-05-23 12:28:11.098295-05:00,9.519443,106.25162127107653,False
2022-05-23 12:28:11.162715-05:00,9.583863,106.501625085832,False
2022-05-23 12:28:11.225826-05:00,9.646974,106.1266193636988,False
2022-05-23 12:28:11.289475-05:00,9.710623,106.87663080796521,False
2022-05-23 12:28:11.352884-05:00,9.774032,107.06413366903182,False
2022-05-23 12:28:11.416212-05:00,9.83736,107.56414129854276,False
2022-05-23 12:28:11.479596-05:00,9.900744,107.31413748378729,False
2022-05-23 12:28:11.542808-05:00,9.963956,107.75164415960937,False
2022-05-23 12:28:11.606132-05:00,10.02728,107.37663843747616,False
2022-05-23 12:28:11.669467-05:00,10.090615,107.25163653009842,False
2022-05-23 12:28:11.733370-05:00,10.154518,107.31413748378729,False
2022-05-23 12:28:11.796750-05:00,10.217898,107.06413366903182,False
2022-05-23 12:28:11.851612-05:00,10.27276,106.87663080796521,False
2022-05-23 12:28:11.908993-05:00,10.330141,107.56414129854276,False
2022-05-23 12:28:11.964887-05:00,10.386035,105.6891126878767,False
2022-05-23 12:28:12.030321-05:00,10.451469,106.75162890058748,False
2022-05-23 12:28:12.089154-05:00,10.510302,107.31413748378729,False
2022-05-23 12:28:12.145704-05:00,10.566852,106.25162127107653,False
2022-05-23 12:28:12.208947-05:00,10.630095,106.75162890058748,False
2022-05-23 12:28:12.272251-05:00,10.693399,106.75162890058748,False
2022-05-23 12:28:12.326211-05:00,10.747359,106.56412603952087,False
2022-05-23 12:28:12.389583-05:00,10.810731,107.31413748378729,False
2022-05-23 12:28:12.452875-05:00,10.874023,105.8766155489433,False
2022-05-23 12:28:12.516105-05:00,10.937253,106.06411841000993,False
2022-05-23 12:28:12.579406-05:00,11.000554,108.50165560387579,False
2022-05-23 12:28:12.642564-05:00,11.063712,108.06414892805371,False
2022-05-23 12:28:12.705812-05:00,11.12696,107.62664225223163,False
2022-05-23 12:28:12.769178-05:00,11.190326,108.00164797436484,False
2022-05-23 12:28:12.832444-05:00,11.253592,108.06414892805371,False
2022-05-23 12:28:12.887670-05:00,11.308818,107.56414129854276,False
2022-05-23 12:28:12.944626-05:00,11.365774,107.25163653009842,False
2022-05-23 12:28:12.999726-05:00,11.420874,107.43913939116503,False
2022-05-23 12:28:13.055380-05:00,11.476528,107.93914702067597,False
2022-05-23 12:28:13.118085-05:00,11.539233,108.00164797436484,False
2022-05-23 12:28:13.183463-05:00,11.604611,107.43913939116503,False
2022-05-23 12:28:13.246899-05:00,11.668047,108.25165178912032,False
2022-05-23 12:28:13.310746-05:00,11.731894,107.37663843747616,False
2022-05-23 12:28:13.374349-05:00,11.795497,107.6891432059205,False
2022-05-23 12:28:13.437746-05:00,11.858894,107.25163653009842,False
2022-05-23 12:28:13.501117-05:00,11.922265,107.43913939116503,False
2022-05-23 12:28:13.564470-05:00,11.985618,107.37663843747616,False
2022-05-23 12:28:13.627740-05:00,12.048888,107.8766460669871,False
2022-05-23 12:28:13.691215-05:00,12.112363,107.93914702067597,False
2022-05-23 12:28:13.754656-05:00,12.175804,107.62664225223163,False
2022-05-23 12:28:13.820519-05:00,12.241667,107.6891432059205,False
2022-05-23 12:28:13.886783-05:00,12.307931,107.31413748378729,False
2022-05-23 12:28:13.944017-05:00,12.365165,107.75164415960937,False
2022-05-23 12:28:14.000180-05:00,12.421328,106.501625085832,False
2022-05-23 12:28:14.055778-05:00,12.476926,107.37663843747616,False
2022-05-23 12:28:14.118741-05:00,12.539889,106.93913176165408,False
2022-05-23 12:28:14.174084-05:00,12.595232,106.68912794689861,False
2022-05-23 12:28:14.229092-05:00,12.65024,107.5016403448539,False
2022-05-23 12:28:14.283987-05:00,12.705135,107.37663843747616,False
2022-05-23 12:28:14.339143-05:00,12.760291,106.25162127107653,False
2022-05-23 12:28:14.393762-05:00,12.81491,106.56412603952087,False
2022-05-23 12:28:14.448648-05:00,12.869796,106.06411841000993,False
2022-05-23 12:28:14.503643-05:00,12.924791,106.87663080796521,False
2022-05-23 12:28:14.558388-05:00,12.979536,106.56412603952087,False
2022-05-23 12:28:14.613229-05:00,13.034377,107.00163271534295,False
2022-05-23 12:28:14.667962-05:00,13.08911,106.56412603952087,False
2022-05-23 12:28:14.723062-05:00,13.14421,106.37662317845427,False
2022-05-23 12:28:14.778345-05:00,13.199493,106.43912413214314,False
2022-05-23 12:28:14.833140-05:00,13.254288,106.68912794689861,False
2022-05-23 12:28:14.887856-05:00,13.309004,106.75162890058748,False
2022-05-23 12:28:14.943177-05:00,13.364325,106.501625085832,False
2022-05-23 12:28:14.997909-05:00,13.419057,105.93911650263217,False
2022-05-23 12:28:15.056288-05:00,13.477436,106.56412603952087,False
2022-05-23 12:28:15.119768-05:00,13.540916,107.06413366903182,False
2022-05-23 12:28:15.183120-05:00,13.604268,106.62662699320974,False
2022-05-23 12:28:15.246365-05:00,13.667513,106.81412985427635,False
2022-05-23 12:28:15.309786-05:00,13.730934,107.37663843747616,False
2022-05-23 12:28:15.381151-05:00,13.802299,107.00163271534295,False
2022-05-23 12:28:15.444260-05:00,13.865408,107.25163653009842,False
2022-05-23 12:28:15.507340-05:00,13.928488,107.18913557640956,False
2022-05-23 12:28:15.570473-05:00,13.991621,107.75164415960937,False
2022-05-23 12:28:15.633734-05:00,14.054882,106.68912794689861,False
2022-05-23 12:28:15.697106-05:00,14.118254,106.56412603952087,False
2022-05-23 12:28:15.760700-05:00,14.181848,107.12663462272069,False
2022-05-23 12:28:15.826204-05:00,14.247352,107.37663843747616,False
2022-05-23 12:28:15.881334-05:00,14.302482,106.56412603952087,False
2022-05-23 12:28:15.936349-05:00,14.357497,106.18912031738766,False
2022-05-23 12:28:15.991530-05:00,14.412678,107.31413748378729,False
2022-05-23 12:28:16.046684-05:00,14.467832,105.6891126878767,False
2022-05-23 12:28:16.110307-05:00,14.531455,105.93911650263217,False
2022-05-23 12:28:16.173480-05:00,14.594628,105.75161364156557,False
2022-05-23 12:28:16.236777-05:00,14.657925,106.75162890058748,False
2022-05-23 12:28:16.300093-05:00,14.721241,106.62662699320974,False
2022-05-23 12:28:16.363367-05:00,14.784515,107.12663462272069,False
2022-05-23 12:28:16.426660-05:00,14.847808,105.81411459525444,False
2022-05-23 12:28:16.489900-05:00,14.911048,106.62662699320974,False
2022-05-23 12:28:16.553346-05:00,14.974494,106.501625085832,False
2022-05-23 12:28:16.617048-05:00,15.038196,106.501625085832,False
2022-05-23 12:28:16.680184-05:00,15.101332,106.43912413214314,False
2022-05-23 12:28:16.743301-05:00,15.164449,106.62662699320974,False
2022-05-23 12:28:16.810295-05:00,15.231443,105.56411078049896,False
2022-05-23 12:28:16.865085-05:00,15.286233,106.43912413214314,False
2022-05-23 12:28:16.919963-05:00,15.341111,106.43912413214314,False
2022-05-23 12:28:16.974685-05:00,15.395833,106.3141222247654,False
2022-05-23 12:28:17.042356-05:00,15.463504,105.62661173418783,False
2022-05-23 12:28:17.101146-05:00,15.522294,106.62662699320974,False
2022-05-23 12:28:17.165923-05:00,15.587071,106.68912794689861,False
2022-05-23 12:28:17.229086-05:00,15.650234,106.18912031738766,False
2022-05-23 12:28:17.292316-05:00,15.713464,106.25162127107653,False
2022-05-23 12:28:17.355592-05:00,15.77674,105.93911650263217,False
2022-05-23 12:28:17.418779-05:00,15.839927,106.37662317845427,False
2022-05-23 12:28:17.482024-05:00,15.903172,106.62662699320974,False
2022-05-23 12:28:17.545564-05:00,15.966712,106.93913176165408,False
2022-05-23 12:28:17.608952-05:00,16.0301,107.06413366903182,False
2022-05-23 12:28:17.672196-05:00,16.093344,106.75162890058748,False
2022-05-23 12:28:17.735569-05:00,16.156717,106.68912794689861,False
2022-05-23 12:28:17.798830-05:00,16.219978,106.3141222247654,False
2022-05-23 12:28:17.854461-05:00,16.275609,106.37662317845427,False
2022-05-23 12:28:17.912178-05:00,16.333326,106.18912031738766,False
2022-05-23 12:28:17.967106-05:00,16.388254,106.62662699320974,False
2022-05-23 12:28:18.021909-05:00,16.443057,105.81411459525444,False
2022-05-23 12:28:18.077800-05:00,16.498948,105.93911650263217,False
2022-05-23 12:28:18.134733-05:00,16.555881,105.93911650263217,False
2022-05-23 12:28:18.198093-05:00,16.619241,106.1266193636988,False
2022-05-23 12:28:18.261596-05:00,16.682744,106.18912031738766,False
2022-05-23 12:28:18.327381-05:00,16.748529,106.25162127107653,False
2022-05-23 12:28:18.390871-05:00,16.812019,106.06411841000993,False
2022-05-23 12:28:18.454086-05:00,16.875234,106.00161745632106,False
2022-05-23 12:28:18.517422-05:00,16.93857,106.501625085832,False
2022-05-23 12:28:18.580848-05:00,17.001996,106.00161745632106,False
2022-05-23 12:28:18.644233-05:00,17.065381,106.3141222247654,False
2022-05-23 12:28:18.707789-05:00,17.128937,106.501625085832,False
2022-05-23 12:28:18.771251-05:00,17.192399,106.62662699320974,False
2022-05-23 12:28:18.835942-05:00,17.25709,106.87663080796521,False
2022-05-23 12:28:18.893193-05:00,17.314341,106.501625085832,False
2022-05-23 12:28:18.949882-05:00,17.37103,106.37662317845427,False
2022-05-23 12:28:19.004832-05:00,17.42598,106.56412603952087,False
2022-05-23 12:28:19.066521-05:00,17.487669,105.5016098268101,False
2022-05-23 12:28:19.127563-05:00,17.548711,106.81412985427635,False
2022-05-23 12:28:19.191868-05:00,17.613016,106.68912794689861,False
2022-05-23 12:28:19.255363-05:00,17.676511,106.93913176165408,False
2022-05-23 12:28:19.318884-05:00,17.740032,106.18912031738766,False
2022-05-23 12:28:19.382315-05:00,17.803463,106.00161745632106,False
2022-05-23 12:28:19.446056-05:00,17.867204,106.25162127107653,False
2022-05-23 12:28:19.509609-05:00,17.930757,106.25162127107653,False
2022-05-23 12:28:19.572993-05:00,17.994141,106.06411841000993,False
2022-05-23 12:28:19.636329-05:00,18.057477,106.43912413214314,False
2022-05-23 12:28:19.699521-05:00,18.120669,106.75162890058748,False
2022-05-23 12:28:19.762866-05:00,18.184014,106.501625085832,False
2022-05-23 12:28:19.828797-05:00,18.249945,106.37662317845427,False
2022-05-23 12:28:19.886286-05:00,18.307434,107.00163271534295,False
2022-05-23 12:28:19.944304-05:00,18.365452,107.00163271534295,False
2022-05-23 12:28:19.999245-05:00,18.420393,105.8766155489433,False
2022-05-23 12:28:20.054702-05:00,18.47585,106.25162127107653,False
2022-05-23 12:28:20.118632-05:00,18.53978,106.68912794689861,False
2022-05-23 12:28:20.183647-05:00,18.604795,107.06413366903182,False
2022-05-23 12:28:20.247087-05:00,18.668235,106.501625085832,False
2022-05-23 12:28:20.310611-05:00,18.731759,106.1266193636988,False
2022-05-23 12:28:20.373934-05:00,18.795082,106.501625085832,False
2022-05-23 12:28:20.437179-05:00,18.858327,105.6891126878767,False
2022-05-23 12:28:20.500492-05:00,18.92164,106.37662317845427,False
2022-05-23 12:28:20.563897-05:00,18.985045,107.18913557640956,False
2022-05-23 12:28:20.627092-05:00,19.04824,106.43912413214314,False
2022-05-23 12:28:20.690242-05:00,19.11139,107.31413748378729,False
2022-05-23 12:28:20.753695-05:00,19.174843,107.00163271534295,False
2022-05-23 12:28:20.817160-05:00,19.238308,106.501625085832,False
2022-05-23 12:28:20.871942-05:00,19.29309,106.68912794689861,False
2022-05-23 12:28:20.929417-05:00,19.350565,106.87663080796521,False
2022-05-23 12:28:20.985248-05:00,19.406396,106.501625085832,False
2022-05-23 12:28:21.048947-05:00,19.470095,106.43912413214314,False
2022-05-23 12:28:21.105061-05:00,19.526209,106.75162890058748,False
2022-05-23 12:28:21.161506-05:00,19.582654,106.501625085832,False
2022-05-23 12:28:21.224710-05:00,19.645858,106.62662699320974,False
2022-05-23 12:28:21.288031-05:00,19.709179,107.18913557640956,False
2022-05-23 12:28:21.353830-05:00,19.774978,106.56412603952087,False
2022-05-23 12:28:21.417455-05:00,19.838603,105.93911650263217,False
2022-05-23 12:28:21.480994-05:00,19.902142,107.12663462272069,False
2022-05-23 12:28:21.544380-05:00,19.965528,106.75162890058748,False
2022-05-23 12:28:21.607558-05:00,20.028706,106.501625085832,False
2022-05-23 12:28:21.670988-05:00,20.092136,106.18912031738766,False
2022-05-23 12:28:21.734342-05:00,20.15549,105.43910887312123,False
2022-05-23 12:28:21.797835-05:00,20.218983,106.37662317845427,False
2022-05-23 12:28:21.862682-05:00,20.28383,107.31413748378729,False
2022-05-23 12:28:21.920059-05:00,20.341207,105.56411078049896,False
2022-05-23 12:28:21.976833-05:00,20.397981,105.81411459525444,False
2022-05-23 12:28:22.031781-05:00,20.452929,106.1266193636988,False
2022-05-23 12:28:22.093572-05:00,20.51472,106.1266193636988,False
2022-05-23 12:28:22.150378-05:00,20.571526,105.6891126878767,False
2022-05-23 12:28:22.214654-05:00,20.635802,105.93911650263217,False
2022-05-23 12:28:22.277809-05:00,20.698957,106.18912031738766,False
2022-05-23 12:28:22.341099-05:00,20.762247,106.25162127107653,False
2022-05-23 12:28:22.404422-05:00,20.82557,106.56412603952087,False
2022-05-23 12:28:22.468127-05:00,20.889275,107.62664225223163,False
2022-05-23 12:28:22.531586-05:00,20.952734,106.501625085832,False
2022-05-23 12:28:22.595335-05:00,21.016483,105.6891126878767,False
2022-05-23 12:28:22.658731-05:00,21.079879,106.68912794689861,False
2022-05-23 12:28:22.722182-05:00,21.14333,106.43912413214314,False
2022-05-23 12:28:22.785671-05:00,21.206819,106.87663080796521,False
2022-05-23 12:28:22.851245-05:00,21.272393,106.25162127107653,False
2022-05-23 12:28:22.905983-05:00,21.327131,106.68912794689861,False
2022-05-23 12:28:22.963328-05:00,21.384476,107.00163271534295,False
2022-05-23 12:28:23.019737-05:00,21.440885,107.06413366903182,False
2022-05-23 12:28:23.074859-05:00,21.496007,106.43912413214314,False
2022-05-23 12:28:23.132790-05:00,21.553938,107.06413366903182,False
2022-05-23 12:28:23.187936-05:00,21.609084,106.75162890058748,False
2022-05-23 12:28:23.242832-05:00,21.66398,106.68912794689861,False
2022-05-23 12:28:23.306544-05:00,21.727692,107.12663462272069,False
2022-05-23 12:28:23.368944-05:00,21.790092,106.62662699320974,False
2022-05-23 12:28:23.433257-05:00,21.854405,106.68912794689861,False
2022-05-23 12:28:23.505671-05:00,21.926819,106.81412985427635,False
2022-05-23 12:28:23.563108-05:00,21.984256,107.62664225223163,False
2022-05-23 12:28:23.626308-05:00,22.047456,106.62662699320974,False
2022-05-23 12:28:23.689700-05:00,22.110848,106.43912413214314,False
2022-05-23 12:28:23.753115-05:00,22.174263,106.37662317845427,False
2022-05-23 12:28:23.816224-05:00,22.237372,106.3141222247654,False
2022-05-23 12:28:23.879473-05:00,22.300621,106.37662317845427,False
2022-05-23 12:28:23.942659-05:00,22.363807,105.75161364156557,False
2022-05-23 12:28:24.006093-05:00,22.427241,106.87663080796521,False
2022-05-23 12:28:24.070131-05:00,22.491279,106.75162890058748,False
2022-05-23 12:28:24.125409-05:00,22.546557,106.62662699320974,False
2022-05-23 12:28:24.180410-05:00,22.601558,106.75162890058748,False
2022-05-23 12:28:24.235288-05:00,22.656436,105.81411459525444,False
2022-05-23 12:28:24.291061-05:00,22.712209,106.87663080796521,False
2022-05-23 12:28:24.348651-05:00,22.769799,105.8766155489433,False
2022-05-23 12:28:24.408528-05:00,22.829676,105.81411459525444,False
2022-05-23 12:28:24.463289-05:00,22.884437,106.1266193636988,False
2022-05-23 12:28:24.517868-05:00,22.939016,106.43912413214314,False
2022-05-23 12:28:24.572774-05:00,22.993922,106.1266193636988,False
2022-05-23 12:28:24.627418-05:00,23.048566,106.43912413214314,False
2022-05-23 12:28:24.682423-05:00,23.103571,106.25162127107653,False
2022-05-23 12:28:24.737130-05:00,23.158278,106.06411841000993,False
2022-05-23 12:28:24.792137-05:00,23.213285,106.501625085832,False
2022-05-23 12:28:24.847170-05:00,23.268318,106.37662317845427,False
2022-05-23 12:28:24.902076-05:00,23.323224,105.31410696574349,False
2022-05-23 12:28:24.957143-05:00,23.378291,106.25162127107653,False
2022-05-23 12:28:25.012922-05:00,23.43407,106.25162127107653,False
2022-05-23 12:28:25.075193-05:00,23.496341,105.25160601205462,False
2022-05-23 12:28:25.135841-05:00,23.556989,106.68912794689861,False
2022-05-23 12:28:25.199037-05:00,23.620185,105.8766155489433,False
2022-05-23 12:28:25.262376-05:00,23.683524,106.501625085832,False
2022-05-23 12:28:25.325831-05:00,23.746979,106.87663080796521,False
2022-05-23 12:28:25.389401-05:00,23.810549,106.75162890058748,False
2022-05-23 12:28:25.452857-05:00,23.874005,106.25162127107653,False
2022-05-23 12:28:25.516181-05:00,23.937329,105.81411459525444,False
2022-05-23 12:28:25.579685-05:00,24.000833,107.25163653009842,False
2022-05-23 12:28:25.642958-05:00,24.064106,106.81412985427635,False
2022-05-23 12:28:25.706175-05:00,24.127323,106.501625085832,False
